date,unit,unit_temp,station_code,station_temp,temp_diff
2023-09-13,Hobby,85.1,KPWG,76,9.099999999999994
2023-09-13,Ferguson,86.4,KUTS,89,2.5999999999999943
2023-09-13,Powledge,85.1,KPSN,81,4.099999999999994
2023-09-13,Middleton,79.3,KABI,77,2.299999999999997
2023-09-13,Robertson,77,KABI,77,0
2023-09-13,Clements,70,KAMA,68,2
2023-09-13,Gist,92.3,KBPT,86,6.299999999999997
2023-09-13,Stiles,88.7,KBPT,86,2.700000000000003
2023-09-13,Garza West,97.7,KBEA,97,0.7000000000000028
2023-09-13,Mcconnell,92.1,KBEA,97,4.900000000000006
2023-09-13,Clemens,77.3,KLBX,85,7.700000000000003
2023-09-13,Roach,79.3,KCDS,71,8.299999999999997
2023-09-13,Wallace,80.5,KSNK,66,14.5
2023-09-13,Stevenson,95.9,KVCT,97,1.0999999999999943
2023-09-13,Dalhart,69.5,KDHT,64,5.5
2023-09-13,Hutchins,84,KRBD,81,3
2023-09-14,Bradshaw,76.5,KRFI,76,0.5
2023-09-14,Briscoe,94.8,KCOT,103,8.200000000000003
2023-09-14,Byrd,75.1,KUTS,74,1.0999999999999943
2023-09-14,Crain,79.3,KGOP,82,2.700000000000003
2023-09-14,Hilltop,79.9,KGOP,82,2.0999999999999943
2023-09-14,Hughes,79.9,KGOP,82,2.0999999999999943
2023-09-14,Lopez,92.9,KMFE,100,7.099999999999994
2023-09-14,Lychner,79.4,KIAH,74,5.400000000000006
2023-09-14,Lynaugh,78.5,KFST,91,12.5
2023-09-14,Murray,82.2,KGOP,82,0.20000000000000284
2023-09-14,Sanchez,81.6,KELP,90,8.400000000000006
2023-09-14,Segovia,98.2,KMFE,100,1.7999999999999972
2023-09-14,Torres,90.5,KIAH,74,16.5
2023-09-14,Woodman,82,KGOP,82,0
2023-09-14,Young,85.8,KEFD,81,4.799999999999997
2023-09-14,Jordan,74.6,KPPA,NA,NA
2023-09-14,Formby,76.5,KPVW,73,3.5
2023-09-14,Wheeler,76.8,KPVW,73,3.799999999999997
2023-09-14,Memorial,84,KLVJ,88,4
2023-09-14,Ramsey,95.4,KLVJ,88,7.400000000000006
2023-09-14,Stringfellow,82.2,KLVJ,88,5.799999999999997
2023-09-14,Terrell,86.2,KLVJ,88,1.7999999999999972
2023-09-14,Dominguez,93.9,KSKF,97,3.0999999999999943
2023-09-14,Daniel,79.1,KSNK,80,0.9000000000000057
2023-09-14,Boyd,77.9,KLXY,74,3.9000000000000057
2023-09-14,Beto,77.1,KPSN,75,2.0999999999999943
2023-09-14,Coffield,77.6,KPSN,75,2.5999999999999943
2023-09-14,Coffield,77.6,KPSN,75,2.5999999999999943
2023-09-14,Johnston,76.1,KJDD,73,3.0999999999999943
2023-09-14,Lewis,75.3,KJAS,77,1.7000000000000028
2023-09-14,Ellis,80.2,KUTS,74,6.200000000000003
2023-09-14,Estelle,81.8,KUTS,74,7.799999999999997
2023-09-14,Goree,79.1,KUTS,74,5.099999999999994
2023-09-14,Holliday,77.7,KUTS,74,3.700000000000003
2023-09-14,Huntsville,80.6,KUTS,74,6.599999999999994
2023-09-14,Wynne,77.9,KUTS,74,3.9000000000000057
2023-09-14,Goodman,75.7,KJAS,77,1.2999999999999972
2023-09-14,Polunsky,88.9,KCXO,77,11.900000000000006
2023-09-14,Montford,86.7,KLBB,80,6.700000000000003
2023-09-14,Telford,78,KTXK,76,2
2023-09-14,Hobby,81.8,KPWG,80,1.7999999999999972
2023-09-14,Ferguson,82.9,KUTS,74,8.900000000000006
2023-09-14,Powledge,81.7,KPSN,75,6.700000000000003
2023-09-14,Middleton,83.7,KABI,83,0.7000000000000028
2023-09-14,Robertson,79.1,KABI,83,3.9000000000000057
2023-09-14,Clements,71.2,KAMA,74,2.799999999999997
2023-09-14,Gist,81.7,KBPT,80,1.7000000000000028
2023-09-14,Stiles,84.9,KBPT,80,4.900000000000006
2023-09-14,Garza West,97.3,KBEA,99,1.7000000000000028
2023-09-14,Mcconnell,92.6,KBEA,99,6.400000000000006
2023-09-14,Clemens,80.2,KLBX,86,5.799999999999997
2023-09-14,Roach,80.9,KCDS,77,3.9000000000000057
2023-09-14,Wallace,81.6,KSNK,80,1.5999999999999943
2023-09-14,Stevenson,93.6,KVCT,83,10.599999999999994
2023-09-14,Dalhart,76.9,KDHT,76,0.9000000000000057
2023-09-14,Hutchins,78.2,KRBD,73,5.200000000000003
2023-09-15,Bradshaw,82.3,KRFI,83,0.7000000000000028
2023-09-15,Briscoe,95.2,KCOT,101,5.799999999999997
2023-09-15,Byrd,75.3,KUTS,76,0.7000000000000028
2023-09-15,Crain,81.6,KGOP,82,0.4000000000000057
2023-09-15,Hilltop,77.9,KGOP,82,4.099999999999994
2023-09-15,Hughes,80.1,KGOP,82,1.9000000000000057
2023-09-15,Lopez,95.1,KMFE,101,5.900000000000006
2023-09-15,Lychner,74.4,KIAH,75,0.5999999999999943
2023-09-15,Lynaugh,78.5,KFST,85,6.5
2023-09-15,Murray,84,KGOP,82,2
2023-09-15,Sanchez,81.7,KELP,93,11.299999999999997
2023-09-15,Segovia,95.4,KMFE,101,5.599999999999994
2023-09-15,Torres,92.3,KIAH,75,17.299999999999997
2023-09-15,Woodman,80.9,KGOP,82,1.0999999999999943
2023-09-15,Young,90,KEFD,73,17
2023-09-15,Jordan,76.6,KPPA,NA,NA
2023-09-15,Formby,76.2,KPVW,78,1.7999999999999972
2023-09-15,Wheeler,77.3,KPVW,78,0.7000000000000028
2023-09-15,Memorial,84.1,KLVJ,82,2.0999999999999943
2023-09-15,Ramsey,85.5,KLVJ,82,3.5
2023-09-15,Stringfellow,81.8,KLVJ,82,0.20000000000000284
2023-09-15,Terrell,82,KLVJ,82,0
2023-09-15,Dominguez,93.6,KSKF,94,0.4000000000000057
2023-09-15,Daniel,81.5,KSNK,82,0.5
2023-09-15,Boyd,78.6,KLXY,74,4.599999999999994
2023-09-15,Beto,79,KPSN,77,2
2023-09-15,Coffield,80,KPSN,77,3
2023-09-15,Coffield,80,KPSN,77,3
2023-09-15,Johnston,81,KJDD,81,0
2023-09-15,Lewis,86,KJAS,81,5
2023-09-15,Ellis,80.6,KUTS,76,4.599999999999994
2023-09-15,Estelle,80.4,KUTS,76,4.400000000000006
2023-09-15,Goree,78,KUTS,76,2
2023-09-15,Holliday,76.1,KUTS,76,0.09999999999999432
2023-09-15,Huntsville,80.3,KUTS,76,4.299999999999997
2023-09-15,Wynne,81.3,KUTS,76,5.299999999999997
2023-09-15,Goodman,80.7,KJAS,81,0.29999999999999716
2023-09-15,Polunsky,83.5,KCXO,74,9.5
2023-09-15,Montford,80.7,KLBB,82,1.2999999999999972
2023-09-15,Telford,83,KTXK,84,1
2023-09-15,Hobby,81.3,KPWG,80,1.2999999999999972
2023-09-15,Ferguson,82.8,KUTS,76,6.799999999999997
2023-09-15,Powledge,84,KPSN,77,7
2023-09-15,Middleton,88.4,KABI,90,1.5999999999999943
2023-09-15,Robertson,83.4,KABI,90,6.599999999999994
2023-09-15,Clements,72.2,KAMA,78,5.799999999999997
2023-09-15,Gist,79.4,KBPT,79,0.4000000000000057
2023-09-15,Stiles,83.7,KBPT,79,4.700000000000003
2023-09-15,Garza West,94.6,KBEA,95,0.4000000000000057
2023-09-15,Mcconnell,95.1,KBEA,95,0.09999999999999432
2023-09-15,Clemens,83.9,KLBX,80,3.9000000000000057
2023-09-15,Roach,79.7,KCDS,80,0.29999999999999716
2023-09-15,Wallace,85.2,KSNK,82,3.200000000000003
2023-09-15,Stevenson,91.6,KVCT,93,1.4000000000000057
2023-09-15,Dalhart,78.7,KDHT,75,3.700000000000003
2023-09-15,Hutchins,81.4,KRBD,77,4.400000000000006
2023-09-16,Bradshaw,82.7,KRFI,87,4.299999999999997
2023-09-16,Briscoe,97,KCOT,101,4
2023-09-16,Byrd,77.9,KUTS,85,7.099999999999994
2023-09-16,Crain,78,KGOP,79,1
2023-09-16,Hilltop,77.5,KGOP,79,1.5
2023-09-16,Hughes,77.8,KGOP,79,1.2000000000000028
2023-09-16,Lopez,90.5,KMFE,97,6.5
2023-09-16,Lychner,82.1,KIAH,85,2.9000000000000057
2023-09-16,Lynaugh,76.5,KFST,77,0.5
2023-09-16,Murray,83.4,KGOP,79,4.400000000000006
2023-09-16,Sanchez,83.8,KELP,88,4.200000000000003
2023-09-16,Segovia,90.8,KMFE,97,6.200000000000003
2023-09-16,Torres,87.7,KIAH,85,2.700000000000003
2023-09-16,Woodman,81.3,KGOP,79,2.299999999999997
2023-09-16,Young,85.4,KEFD,88,2.5999999999999943
2023-09-16,Jordan,81.4,KPPA,NA,NA
2023-09-16,Formby,75.1,KPVW,73,2.0999999999999943
2023-09-16,Wheeler,78.3,KPVW,73,5.299999999999997
2023-09-16,Memorial,82.1,KLVJ,85,2.9000000000000057
2023-09-16,Ramsey,83.3,KLVJ,85,1.7000000000000028
2023-09-16,Stringfellow,78.7,KLVJ,85,6.299999999999997
2023-09-16,Terrell,84.8,KLVJ,85,0.20000000000000284
2023-09-16,Dominguez,88,KSKF,92,4
2023-09-16,Daniel,79.2,KSNK,79,0.20000000000000284
2023-09-16,Boyd,79.5,KLXY,83,3.5
2023-09-16,Beto,75.5,KPSN,77,1.5
2023-09-16,Coffield,84,KPSN,77,7
2023-09-16,Coffield,84,KPSN,77,7
2023-09-16,Johnston,78.3,KJDD,84,5.700000000000003
2023-09-16,Lewis,91.2,KJAS,90,1.2000000000000028
2023-09-16,Ellis,86.2,KUTS,85,1.2000000000000028
2023-09-16,Estelle,84.4,KUTS,85,0.5999999999999943
2023-09-16,Goree,82.7,KUTS,85,2.299999999999997
2023-09-16,Holliday,85.1,KUTS,85,0.09999999999999432
2023-09-16,Huntsville,83,KUTS,85,2
2023-09-16,Wynne,85.8,KUTS,85,0.7999999999999972
2023-09-16,Goodman,86.3,KJAS,90,3.700000000000003
2023-09-16,Polunsky,86.6,KCXO,78,8.599999999999994
2023-09-16,Montford,80.4,KLBB,77,3.4000000000000057
2023-09-16,Telford,82.4,KTXK,86,3.5999999999999943
2023-09-16,Hobby,81.5,KPWG,79,2.5
2023-09-16,Ferguson,83.7,KUTS,85,1.2999999999999972
2023-09-16,Powledge,84.2,KPSN,77,7.200000000000003
2023-09-16,Middleton,85,KABI,84,1
2023-09-16,Robertson,82.5,KABI,84,1.5
2023-09-16,Clements,72.9,KAMA,77,4.099999999999994
2023-09-16,Gist,90.4,KBPT,92,1.5999999999999943
2023-09-16,Stiles,85.4,KBPT,92,6.599999999999994
2023-09-16,Garza West,91.2,KBEA,85,6.200000000000003
2023-09-16,Mcconnell,87.7,KBEA,85,2.700000000000003
2023-09-16,Clemens,79.4,KLBX,86,6.599999999999994
2023-09-16,Roach,79.6,KCDS,80,0.4000000000000057
2023-09-16,Wallace,80.3,KSNK,79,1.2999999999999972
2023-09-16,Stevenson,87.3,KVCT,76,11.299999999999997
2023-09-16,Dalhart,77.9,KDHT,77,0.9000000000000057
2023-09-16,Hutchins,85.5,KRBD,85,0.5
2023-09-17,Bradshaw,86.9,KRFI,91,4.099999999999994
2023-09-17,Briscoe,93.5,KCOT,97,3.5
2023-09-17,Byrd,82.1,KUTS,90,7.900000000000006
2023-09-17,Crain,86.4,KGOP,88,1.5999999999999943
2023-09-17,Hilltop,78.9,KGOP,88,9.099999999999994
2023-09-17,Hughes,79.8,KGOP,88,8.200000000000003
2023-09-17,Lopez,79.6,KMFE,87,7.400000000000006
2023-09-17,Lychner,88.1,KIAH,93,4.900000000000006
2023-09-17,Lynaugh,74.9,KFST,85,10.099999999999994
2023-09-17,Murray,86.1,KGOP,88,1.9000000000000057
2023-09-17,Sanchez,82.7,KELP,90,7.299999999999997
2023-09-17,Segovia,81.5,KMFE,87,5.5
2023-09-17,Torres,92.4,KIAH,93,0.5999999999999943
2023-09-17,Woodman,89.6,KGOP,88,1.5999999999999943
2023-09-17,Young,91.4,KEFD,93,1.5999999999999943
2023-09-17,Jordan,81.3,KPPA,NA,NA
2023-09-17,Formby,75.8,KPVW,80,4.200000000000003
2023-09-17,Wheeler,79.8,KPVW,80,0.20000000000000284
2023-09-17,Memorial,80.5,KLVJ,93,12.5
2023-09-17,Ramsey,87.5,KLVJ,93,5.5
2023-09-17,Stringfellow,80.3,KLVJ,93,12.700000000000003
2023-09-17,Terrell,84.5,KLVJ,93,8.5
2023-09-17,Dominguez,87.7,KSKF,93,5.299999999999997
2023-09-17,Daniel,80.3,KSNK,83,2.700000000000003
2023-09-17,Boyd,85.1,KLXY,91,5.900000000000006
2023-09-17,Beto,81.6,KPSN,90,8.400000000000006
2023-09-17,Coffield,84.7,KPSN,90,5.299999999999997
2023-09-17,Coffield,84.7,KPSN,90,5.299999999999997
2023-09-17,Johnston,82.3,KJDD,90,7.700000000000003
2023-09-17,Lewis,86.4,KJAS,90,3.5999999999999943
2023-09-17,Ellis,87.3,KUTS,90,2.700000000000003
2023-09-17,Estelle,86.6,KUTS,90,3.4000000000000057
2023-09-17,Goree,83.4,KUTS,90,6.599999999999994
2023-09-17,Holliday,89.3,KUTS,90,0.7000000000000028
2023-09-17,Huntsville,86.3,KUTS,90,3.700000000000003
2023-09-17,Wynne,88.7,KUTS,90,1.2999999999999972
2023-09-17,Goodman,86.7,KJAS,90,3.299999999999997
2023-09-17,Polunsky,87.2,KCXO,90,2.799999999999997
2023-09-17,Montford,81.3,KLBB,83,1.7000000000000028
2023-09-17,Telford,83.1,KTXK,91,7.900000000000006
2023-09-17,Hobby,82.9,KPWG,89,6.099999999999994
2023-09-17,Ferguson,82.8,KUTS,90,7.200000000000003
2023-09-17,Powledge,84,KPSN,90,6
2023-09-17,Middleton,88.7,KABI,88,0.7000000000000028
2023-09-17,Robertson,84,KABI,88,4
2023-09-17,Clements,74.5,KAMA,83,8.5
2023-09-17,Gist,93.8,KBPT,94,0.20000000000000284
2023-09-17,Stiles,86.8,KBPT,94,7.200000000000003
2023-09-17,Garza West,96.4,KBEA,93,3.4000000000000057
2023-09-17,Mcconnell,88.5,KBEA,93,4.5
2023-09-17,Clemens,81.8,KLBX,92,10.200000000000003
2023-09-17,Roach,80.8,KCDS,86,5.200000000000003
2023-09-17,Wallace,85.3,KSNK,83,2.299999999999997
2023-09-17,Stevenson,88.9,KVCT,93,4.099999999999994
2023-09-17,Dalhart,79.2,KDHT,83,3.799999999999997
2023-09-17,Hutchins,85.4,KRBD,89,3.5999999999999943
2023-09-18,Bradshaw,88.1,KRFI,93,4.900000000000006
2023-09-18,Briscoe,92.7,KCOT,97,4.299999999999997
2023-09-18,Byrd,85.5,KUTS,92,6.5
2023-09-18,Crain,86.3,KGOP,91,4.700000000000003
2023-09-18,Hilltop,78.8,KGOP,91,12.200000000000003
2023-09-18,Hughes,84,KGOP,91,7
2023-09-18,Lopez,90.7,KMFE,95,4.299999999999997
2023-09-18,Lychner,92.7,KIAH,92,0.7000000000000028
2023-09-18,Lynaugh,77.5,KFST,92,14.5
2023-09-18,Murray,82.3,KGOP,91,8.700000000000003
2023-09-18,Sanchez,87.3,KELP,92,4.700000000000003
2023-09-18,Segovia,95.1,KMFE,95,0.09999999999999432
2023-09-18,Torres,87.4,KIAH,92,4.599999999999994
2023-09-18,Woodman,90.3,KGOP,91,0.7000000000000028
2023-09-18,Young,92.3,KEFD,91,1.2999999999999972
2023-09-18,Jordan,80.9,KPPA,NA,NA
2023-09-18,Formby,82.5,KPVW,86,3.5
2023-09-18,Wheeler,79.8,KPVW,86,6.200000000000003
2023-09-18,Memorial,84.8,KLVJ,93,8.200000000000003
2023-09-18,Ramsey,87.6,KLVJ,93,5.400000000000006
2023-09-18,Stringfellow,82.8,KLVJ,93,10.200000000000003
2023-09-18,Terrell,84.5,KLVJ,93,8.5
2023-09-18,Dominguez,92.8,KSKF,96,3.200000000000003
2023-09-18,Daniel,81.3,KSNK,87,5.700000000000003
2023-09-18,Boyd,85.4,KLXY,93,7.599999999999994
2023-09-18,Beto,81.9,KPSN,90,8.099999999999994
2023-09-18,Coffield,85.5,KPSN,90,4.5
2023-09-18,Coffield,85.5,KPSN,90,4.5
2023-09-18,Johnston,87,KJDD,91,4
2023-09-18,Lewis,91.3,KJAS,93,1.7000000000000028
2023-09-18,Ellis,88.3,KUTS,92,3.700000000000003
2023-09-18,Estelle,84.4,KUTS,92,7.599999999999994
2023-09-18,Goree,82.1,KUTS,92,9.900000000000006
2023-09-18,Holliday,90.2,KUTS,92,1.7999999999999972
2023-09-18,Huntsville,88.6,KUTS,92,3.4000000000000057
2023-09-18,Wynne,87.8,KUTS,92,4.200000000000003
2023-09-18,Goodman,84.7,KJAS,93,8.299999999999997
2023-09-18,Polunsky,88.4,KCXO,92,3.5999999999999943
2023-09-18,Montford,82.2,KLBB,89,6.799999999999997
2023-09-18,Telford,84.8,KTXK,90,5.200000000000003
2023-09-18,Hobby,83,KPWG,91,8
2023-09-18,Ferguson,85.7,KUTS,92,6.299999999999997
2023-09-18,Powledge,84.5,KPSN,90,5.5
2023-09-18,Middleton,87.3,KABI,90,2.700000000000003
2023-09-18,Robertson,86.1,KABI,90,3.9000000000000057
2023-09-18,Clements,77.1,KAMA,90,12.900000000000006
2023-09-18,Gist,93.2,KBPT,93,0.20000000000000284
2023-09-18,Stiles,90.6,KBPT,93,2.4000000000000057
2023-09-18,Garza West,96.9,KBEA,92,4.900000000000006
2023-09-18,Mcconnell,89.7,KBEA,92,2.299999999999997
2023-09-18,Clemens,86,KLBX,91,5
2023-09-18,Roach,83.3,KCDS,90,6.700000000000003
2023-09-18,Wallace,85.8,KSNK,87,1.2000000000000028
2023-09-18,Stevenson,90.5,KVCT,93,2.5
2023-09-18,Dalhart,86.8,KDHT,91,4.200000000000003
2023-09-18,Hutchins,85.7,KRBD,92,6.299999999999997
2023-09-19,Bradshaw,90,KRFI,94,4
2023-09-19,Briscoe,92.1,KCOT,99,6.900000000000006
2023-09-19,Byrd,88.2,KUTS,92,3.799999999999997
2023-09-19,Crain,88.7,KGOP,95,6.299999999999997
2023-09-19,Hilltop,82.9,KGOP,95,12.099999999999994
2023-09-19,Hughes,87.9,KGOP,95,7.099999999999994
2023-09-19,Lopez,90.4,KMFE,96,5.599999999999994
2023-09-19,Lychner,93.7,KIAH,93,0.7000000000000028
2023-09-19,Lynaugh,82.1,KFST,96,13.900000000000006
2023-09-19,Murray,91.4,KGOP,95,3.5999999999999943
2023-09-19,Sanchez,86.7,KELP,95,8.299999999999997
2023-09-19,Segovia,93.8,KMFE,96,2.200000000000003
2023-09-19,Torres,93.6,KIAH,93,0.5999999999999943
2023-09-19,Woodman,91.1,KGOP,95,3.9000000000000057
2023-09-19,Young,91.3,NA,NA,NA
2023-09-19,Jordan,78.2,KPPA,NA,NA
2023-09-19,Formby,85,KPVW,92,7
2023-09-19,Wheeler,81.3,KPVW,92,10.700000000000003
2023-09-19,Memorial,84.8,KLVJ,93,8.200000000000003
2023-09-19,Ramsey,87.9,KLVJ,93,5.099999999999994
2023-09-19,Stringfellow,85.8,KLVJ,93,7.200000000000003
2023-09-19,Terrell,82.8,KLVJ,93,10.200000000000003
2023-09-19,Dominguez,93.5,KSKF,NA,NA
2023-09-19,Daniel,83.2,KSNK,94,10.799999999999997
2023-09-19,Boyd,87.7,KLXY,95,7.299999999999997
2023-09-19,Beto,84.5,KPSN,93,8.5
2023-09-19,Coffield,84.6,KPSN,93,8.400000000000006
2023-09-19,Coffield,84.6,KPSN,93,8.400000000000006
2023-09-19,Johnston,85.9,KJDD,91,5.099999999999994
2023-09-19,Lewis,93.5,KJAS,93,0.5
2023-09-19,Ellis,84.9,KUTS,92,7.099999999999994
2023-09-19,Estelle,85.1,KUTS,92,6.900000000000006
2023-09-19,Goree,82.3,KUTS,92,9.700000000000003
2023-09-19,Holliday,96.2,KUTS,92,4.200000000000003
2023-09-19,Huntsville,88.7,KUTS,92,3.299999999999997
2023-09-19,Wynne,88.7,KUTS,92,3.299999999999997
2023-09-19,Goodman,82.7,KJAS,93,10.299999999999997
2023-09-19,Polunsky,86.2,KCXO,92,5.799999999999997
2023-09-19,Montford,84.5,KLBB,96,11.5
2023-09-19,Telford,84.3,KTXK,89,4.700000000000003
2023-09-19,Hobby,87.3,KPWG,97,9.700000000000003
2023-09-19,Ferguson,85.7,KUTS,92,6.299999999999997
2023-09-19,Powledge,84.6,KPSN,93,8.400000000000006
2023-09-19,Middleton,91.1,KABI,95,3.9000000000000057
2023-09-19,Robertson,91,KABI,95,4
2023-09-19,Clements,79,KAMA,92,13
2023-09-19,Gist,91.6,KBPT,90,1.5999999999999943
2023-09-19,Stiles,86.7,KBPT,90,3.299999999999997
2023-09-19,Garza West,96.8,KBEA,93,3.799999999999997
2023-09-19,Mcconnell,90.5,KBEA,93,2.5
2023-09-19,Clemens,83.7,KLBX,92,8.299999999999997
2023-09-19,Roach,84.6,KCDS,94,9.400000000000006
2023-09-19,Wallace,88.2,KSNK,94,5.799999999999997
2023-09-19,Stevenson,92.8,KVCT,95,2.200000000000003
2023-09-19,Dalhart,88.7,KDHT,91,2.299999999999997
2023-09-19,Hutchins,90.4,KRBD,95,4.599999999999994
2023-09-20,Bradshaw,87.1,KRFI,93,5.900000000000006
2023-09-20,Briscoe,93.8,KCOT,101,7.200000000000003
2023-09-20,Byrd,87.8,KUTS,92,4.200000000000003
2023-09-20,Crain,90.3,KGOP,97,6.700000000000003
2023-09-20,Hilltop,84.5,KGOP,97,12.5
2023-09-20,Hughes,88.8,KGOP,97,8.200000000000003
2023-09-20,Lopez,90.8,KMFE,99,8.200000000000003
2023-09-20,Lychner,91.3,KIAH,93,1.7000000000000028
2023-09-20,Lynaugh,80.4,KFST,99,18.599999999999994
2023-09-20,Murray,88.9,KGOP,97,8.099999999999994
2023-09-20,Sanchez,85.8,KELP,96,10.200000000000003
2023-09-20,Segovia,94.9,KMFE,99,4.099999999999994
2023-09-20,Torres,94.2,KIAH,93,1.2000000000000028
2023-09-20,Woodman,91.3,KGOP,97,5.700000000000003
2023-09-20,Young,91.6,KEFD,91,0.5999999999999943
2023-09-20,Jordan,80.4,KPPA,NA,NA
2023-09-20,Formby,86.1,KPVW,89,2.9000000000000057
2023-09-20,Wheeler,86.7,KPVW,89,2.299999999999997
2023-09-20,Memorial,86.8,KLVJ,91,4.200000000000003
2023-09-20,Ramsey,89.6,KLVJ,91,1.4000000000000057
2023-09-20,Stringfellow,83.3,KLVJ,91,7.700000000000003
2023-09-20,Terrell,88.1,KLVJ,91,2.9000000000000057
2023-09-20,Dominguez,88.3,KSKF,98,9.700000000000003
2023-09-20,Daniel,85.3,KSNK,96,10.700000000000003
2023-09-20,Boyd,88.7,KLXY,96,7.299999999999997
2023-09-20,Beto,84.7,KPSN,93,8.299999999999997
2023-09-20,Coffield,83.1,KPSN,93,9.900000000000006
2023-09-20,Coffield,83.1,KPSN,93,9.900000000000006
2023-09-20,Johnston,81.8,KJDD,88,6.200000000000003
2023-09-20,Lewis,90.8,KJAS,91,0.20000000000000284
2023-09-20,Ellis,89.3,KUTS,92,2.700000000000003
2023-09-20,Estelle,87.1,KUTS,92,4.900000000000006
2023-09-20,Goree,83,KUTS,92,9
2023-09-20,Holliday,95.7,KUTS,92,3.700000000000003
2023-09-20,Huntsville,89.6,KUTS,92,2.4000000000000057
2023-09-20,Wynne,89.5,KUTS,92,2.5
2023-09-20,Goodman,83.3,KJAS,91,7.700000000000003
2023-09-20,Polunsky,87.8,KCXO,93,5.200000000000003
2023-09-20,Montford,86.2,KLBB,94,7.799999999999997
2023-09-20,Telford,78.7,KTXK,80,1.2999999999999972
2023-09-20,Hobby,88.3,KPWG,98,9.700000000000003
2023-09-20,Ferguson,87.3,KUTS,92,4.700000000000003
2023-09-20,Powledge,86.4,KPSN,93,6.599999999999994
2023-09-20,Middleton,94.3,KABI,98,3.700000000000003
2023-09-20,Robertson,91.1,KABI,98,6.900000000000006
2023-09-20,Clements,79.2,KAMA,91,11.799999999999997
2023-09-20,Gist,94.9,KBPT,92,2.9000000000000057
2023-09-20,Stiles,88.9,KBPT,92,3.0999999999999943
2023-09-20,Garza West,98.1,KBEA,95,3.0999999999999943
2023-09-20,Mcconnell,92.9,KBEA,95,2.0999999999999943
2023-09-20,Clemens,85.7,KLBX,91,5.299999999999997
2023-09-20,Roach,84.3,KCDS,93,8.700000000000003
2023-09-20,Wallace,88.4,KSNK,96,7.599999999999994
2023-09-20,Stevenson,90.7,KVCT,94,3.299999999999997
2023-09-20,Dalhart,87.5,KDHT,90,2.5
2023-09-20,Hutchins,88.3,KRBD,90,1.7000000000000028
2023-09-21,Bradshaw,89.2,KRFI,95,5.799999999999997
2023-09-21,Briscoe,93.1,KCOT,101,7.900000000000006
2023-09-21,Byrd,81.1,KUTS,97,15.900000000000006
2023-09-21,Crain,91.6,KGOP,95,3.4000000000000057
2023-09-21,Hilltop,84.7,KGOP,95,10.299999999999997
2023-09-21,Hughes,89,KGOP,95,6
2023-09-21,Lopez,91.5,KMFE,100,8.5
2023-09-21,Lychner,93.9,KIAH,96,2.0999999999999943
2023-09-21,Lynaugh,86.3,KFST,94,7.700000000000003
2023-09-21,Murray,92.3,KGOP,95,2.700000000000003
2023-09-21,Sanchez,83.2,KELP,87,3.799999999999997
2023-09-21,Segovia,92.5,KMFE,100,7.5
2023-09-21,Torres,93.5,KIAH,96,2.5
2023-09-21,Woodman,92,KGOP,95,3
2023-09-21,Young,93.3,KEFD,95,1.7000000000000028
2023-09-21,Jordan,82.8,KPPA,NA,NA
2023-09-21,Formby,82.5,KPVW,84,1.5
2023-09-21,Wheeler,78.3,KPVW,84,5.700000000000003
2023-09-21,Memorial,83,KLVJ,95,12
2023-09-21,Ramsey,98.5,KLVJ,95,3.5
2023-09-21,Stringfellow,88,KLVJ,95,7
2023-09-21,Terrell,87.4,KLVJ,95,7.599999999999994
2023-09-21,Dominguez,93.5,KSKF,97,3.5
2023-09-21,Daniel,83.5,KSNK,86,2.5
2023-09-21,Boyd,89.2,KLXY,95,5.799999999999997
2023-09-21,Beto,85.3,KPSN,95,9.700000000000003
2023-09-21,Coffield,90.2,KPSN,95,4.799999999999997
2023-09-21,Coffield,90.2,KPSN,95,4.799999999999997
2023-09-21,Johnston,86.9,KJDD,91,4.099999999999994
2023-09-21,Lewis,93,KJAS,93,0
2023-09-21,Ellis,89.8,KUTS,97,7.200000000000003
2023-09-21,Estelle,89.6,KUTS,97,7.400000000000006
2023-09-21,Goree,85,KUTS,97,12
2023-09-21,Holliday,92.6,KUTS,97,4.400000000000006
2023-09-21,Huntsville,96.9,KUTS,97,0.09999999999999432
2023-09-21,Wynne,92.5,KUTS,97,4.5
2023-09-21,Goodman,87,KJAS,93,6
2023-09-21,Polunsky,89.6,KCXO,97,7.400000000000006
2023-09-21,Montford,81.4,KLBB,87,5.599999999999994
2023-09-21,Telford,84,KTXK,89,5
2023-09-21,Hobby,88.9,KPWG,96,7.099999999999994
2023-09-21,Ferguson,87.4,KUTS,97,9.599999999999994
2023-09-21,Powledge,88.2,KPSN,95,6.799999999999997
2023-09-21,Middleton,85.1,KABI,89,3.9000000000000057
2023-09-21,Robertson,88.2,KABI,89,0.7999999999999972
2023-09-21,Clements,79.7,KAMA,90,10.299999999999997
2023-09-21,Gist,95.9,KBPT,91,4.900000000000006
2023-09-21,Stiles,89,KBPT,91,2
2023-09-21,Garza West,100.2,KBEA,95,5.200000000000003
2023-09-21,Mcconnell,96.8,KBEA,95,1.7999999999999972
2023-09-21,Clemens,87.5,KLBX,93,5.5
2023-09-21,Roach,81.4,KCDS,82,0.5999999999999943
2023-09-21,Wallace,87.1,KSNK,86,1.0999999999999943
2023-09-21,Stevenson,94.1,KVCT,97,2.9000000000000057
2023-09-21,Dalhart,85.5,KDHT,91,5.5
2023-09-21,Hutchins,88.2,KRBD,91,2.799999999999997
